name,entity_type,province,source_url,rank
Laila Spa&nails,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d27727620-Reviews-Laila_Spa_nails-Nha_Trang_Khanh_Hoa_Province.html,255
Catamaran VN,Boat Tours • Fishing Charters & Tours,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d11635832-Reviews-Catamaran_VN-Nha_Trang_Khanh_Hoa_Province.html,256
Chan Spa Foot & Body Massage,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d28027616-Reviews-Chan_Spa_Foot_Body_Massage-Nha_Trang_Khanh_Hoa_Province.html,257
White Lotus - Traditional Medicine Center,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d17558140-Reviews-White_Lotus_Traditional_Medicine_Center-Nha_Trang_Khanh_Hoa_Province.html,259
Туоператор МИР ТУР,City Tours • Multi-day Tours,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d19095465-Reviews-Nha_Trang_Khanh_Hoa_Province.html,260
Chum Show - Đó Theatre,Theater & Performances,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33960239-Reviews-Chum_Show_Do_Theatre-Nha_Trang_Khanh_Hoa_Province.html,261
Thien Therapy2,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d27727645-Reviews-Thien_Therapy2-Nha_Trang_Khanh_Hoa_Province.html,262
Why Not Bar Nha Trang,Bars & Clubs,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d32973106-Reviews-Why_Not_Bar_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,264
Everyday Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d7771179-Reviews-Everyday_Spa-Nha_Trang_Khanh_Hoa_Province.html,265
Yoga Victoria,Yoga & Pilates,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d4133620-Reviews-Yoga_Victoria-Nha_Trang_Khanh_Hoa_Province.html,266
Feel Good Spa Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d28093169-Reviews-Feel_Good_Spa_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,267
Mys Spa Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d29004461-Reviews-Mys_Spa_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,268
Nha Trang Maulspa Cam Ranh,Spas • Thermal Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g1025208-d34329237-Reviews-Nha_Trang_Maulspa_Cam_Ranh-Cam_Ranh_Khanh_Hoa_Province.html,269
Mr. Viet Coffee Concept Store Nha Trang,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33413285-Reviews-Mr_Viet_Coffee_Concept_Store_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,270
W Spa&nails,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d27727626-Reviews-W_Spa_nails-Nha_Trang_Khanh_Hoa_Province.html,271
LOTUS Beauty & Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d6931234-Reviews-LOTUS_Beauty_Spa-Nha_Trang_Khanh_Hoa_Province.html,272
Magical Mystery Tour Nha Trang - Viet Garden Cooking,Cooking Classes,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d6696310-Reviews-Magical_Mystery_Tour_Nha_Trang_Viet_Garden_Cooking-Nha_Trang_Khanh_Hoa_Province.html,273
GARDEN SPA,Spas • Thermal Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g1025208-d34329246-Reviews-GARDEN_SPA-Cam_Ranh_Khanh_Hoa_Province.html,274
Well Spa,Wine Tours & Tastings,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d21369154-Reviews-Well_Spa-Nha_Trang_Khanh_Hoa_Province.html,275
Master Karaoke & Restaurant,Karaoke Bars,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d27738788-Reviews-Master_Karaoke_Restaurant-Nha_Trang_Khanh_Hoa_Province.html,276
Kissa Souvenirs Nha Trang,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d15410285-Reviews-Kissa_Souvenirs_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,277
Phuong Nam Bookstore,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d21075764-Reviews-Phuong_Nam_Bookstore-Nha_Trang_Khanh_Hoa_Province.html,278
Amora Spa - Massage And Nail Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33334629-Reviews-Amora_Spa_Massage_And_Nail_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,279
Only Spa Nha Trang - Massage Body & Foot,Spas • Thermal Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33280333-Reviews-Only_Spa_Nha_Trang_Massage_Body_Foot-Nha_Trang_Khanh_Hoa_Province.html,280
Beerpong,Bars & Clubs,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d5492662-Reviews-Beerpong-Nha_Trang_Khanh_Hoa_Province.html,281
Vinbath Check In,Game & Entertainment Centers,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d27338876-Reviews-Vinbath_Check_In-Nha_Trang_Khanh_Hoa_Province.html,282
Gunwolf Hairsalon,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d27685424-Reviews-Gunwolf_Hairsalon-Nha_Trang_Khanh_Hoa_Province.html,284
Blind Massage Ngoc Tien,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d6931520-Reviews-Blind_Massage_Ngoc_Tien-Nha_Trang_Khanh_Hoa_Province.html,285
Spa Lux,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33055276-Reviews-Spa_Lux-Nha_Trang_Khanh_Hoa_Province.html,286
Le Spa At Alma Resort,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g18928520-d25064343-Reviews-Le_Spa_At_Alma_Resort-Cam_Hai_Dong_Cam_Lam_District_Khanh_Hoa_Province.html,287
King Blind Massage,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d27106313-Reviews-King_Blind_Massage-Nha_Trang_Khanh_Hoa_Province.html,288
Yolo Ocean Camp,Parasailing & Paragliding • Scuba & Snorkelling,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25559926-Reviews-Yolo_Ocean_Camp-Nha_Trang_Khanh_Hoa_Province.html,289
Luxe Hair Salon,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33993846-Reviews-Luxe_Hair_Salon-Nha_Trang_Khanh_Hoa_Province.html,290
Healing spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d34471729-Reviews-Healing_spa-Nha_Trang_Khanh_Hoa_Province.html,291
VŨ THÀNH TAILOR,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d27118377-Reviews-VU_THANH_TAILOR-Nha_Trang_Khanh_Hoa_Province.html,292
Venus Yoga & Fitness Center,Health Clubs • Yoga & Pilates,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d24071774-Reviews-Venus_Yoga_Fitness_Center-Nha_Trang_Khanh_Hoa_Province.html,293
Nha Trang Sea Star,Scuba & Snorkelling,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d8638628-Reviews-Nha_Trang_Sea_Star-Nha_Trang_Khanh_Hoa_Province.html,294
Trầm Hương Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g14125084-d25573517-Reviews-Tr_m_Huong_Spa-Cam_Duc_Cam_Lam_District_Khanh_Hoa_Province.html,295
Vivian Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d10024584-Reviews-Vivian_Spa-Nha_Trang_Khanh_Hoa_Province.html,296
Paradise Club Nha Trang,Bars & Clubs • Dance Clubs & Discos,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d23860401-Reviews-Paradise_Club_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,297
Miu Miu Spa & Beauty,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d17527586-Reviews-Miu_Miu_Spa_Beauty-Nha_Trang_Khanh_Hoa_Province.html,298
Legendary Chocolatier,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d18313868-Reviews-Legendary_Chocolatier-Nha_Trang_Khanh_Hoa_Province.html,299
Nha Trang Xua Cooking Class,Cooking Classes,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d30695561-Reviews-Nha_Trang_Xua_Cooking_Class-Nha_Trang_Khanh_Hoa_Province.html,300
Inner Coffee- Cây & Workshop,Coffeehouses,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25223028-Reviews-Inner_Coffee_Cay_Workshop-Nha_Trang_Khanh_Hoa_Province.html,301
Jeju Spa Cam Ranh,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g14125084-d32859278-Reviews-Jeju_Spa_Cam_Ranh-Cam_Duc_Cam_Lam_District_Khanh_Hoa_Province.html,302
Spa Hồng Nhung Luxury - Cam Ranh,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g1025208-d27781929-Reviews-Spa_H_ng_Nhung_Luxury_Cam_Ranh-Cam_Ranh_Khanh_Hoa_Province.html,303
White Spa & Nail,Open now,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d14821288-Reviews-White_Spa_Nail-Nha_Trang_Khanh_Hoa_Province.html,304
Henry Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d20093047-Reviews-Henry_Spa-Nha_Trang_Khanh_Hoa_Province.html,305
Lounge Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d19270245-Reviews-Lounge_Spa-Nha_Trang_Khanh_Hoa_Province.html,306
Vega Yacht Viet Nam,Marinas • Scuba & Snorkelling,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d20943588-Reviews-Vega_Yacht_Viet_Nam-Nha_Trang_Khanh_Hoa_Province.html,307
Nha Trang Transfer Services,Taxis & Shuttles,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d15608874-Reviews-Nha_Trang_Transfer_Services-Nha_Trang_Khanh_Hoa_Province.html,308
Tê Bê Chilling Cocktail House,Bars & Clubs,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25223021-Reviews-Te_Be_Chilling_Cocktail_House-Nha_Trang_Khanh_Hoa_Province.html,309
Why Not Bar,Bars & Clubs,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d782081-Reviews-Why_Not_Bar-Nha_Trang_Khanh_Hoa_Province.html,310
Oasis,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d4340408-Reviews-Oasis-Nha_Trang_Khanh_Hoa_Province.html,311
Ngọc Xuân Beauty & More,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26375780-Reviews-Ng_c_Xuan_Beauty_More-Nha_Trang_Khanh_Hoa_Province.html,312
The Blind Massage,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d8295671-Reviews-The_Blind_Massage-Nha_Trang_Khanh_Hoa_Province.html,313
Leva Spa - Massage & Sauna Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26266580-Reviews-Leva_Spa_Massage_Sauna_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,314
Én Beauty,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26579021-Reviews-En_Beauty-Nha_Trang_Khanh_Hoa_Province.html,315
Y - Nam Spa Massage,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g27468434-d34114844-Reviews-Y_Nam_Spa_Massage-Cam_Lam_District_Khanh_Hoa_Province.html,316
Min An - Gội Đầu Dưỡng Sinh Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26730677-Reviews-Min_An_G_i_D_u_Du_ng_Sinh_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,317
HP Beauty & Facial Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26613747-Reviews-HP_Beauty_Facial_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,318
Easy Rider Nha Trang,City Tours • Multi-day Tours,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d4995660-Reviews-Easy_Rider_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,320
May Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d19596224-Reviews-May_Spa-Nha_Trang_Khanh_Hoa_Province.html,321
Gold Leaf Luxury Spa & Beauty,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d18978644-Reviews-Gold_Leaf_Luxury_Spa_Beauty-Nha_Trang_Khanh_Hoa_Province.html,322
DTX Spa & Massage,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d23452695-Reviews-DTX_Spa_Massage-Nha_Trang_Khanh_Hoa_Province.html,323
July Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g18928520-d32866919-Reviews-July_Spa-Cam_Hai_Dong_Cam_Lam_District_Khanh_Hoa_Province.html,324
Karaoke Avatar Best Music,Karaoke Bars,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d21041156-Reviews-Karaoke_Avatar_Best_Music-Nha_Trang_Khanh_Hoa_Province.html,325
Coco Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d19321706-Reviews-Coco_Spa-Nha_Trang_Khanh_Hoa_Province.html,326
Adelia Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26094733-Reviews-Adelia_Spa-Nha_Trang_Khanh_Hoa_Province.html,327
Chanh Spa & Nail,Spas • Thermal Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g1025208-d34426445-Reviews-Chanh_Spa_Nail-Cam_Ranh_Khanh_Hoa_Province.html,328
Vietphong,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25265326-Reviews-Vietphong-Nha_Trang_Khanh_Hoa_Province.html,329
Mina Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d28149697-Reviews-Mina_Spa-Nha_Trang_Khanh_Hoa_Province.html,330
Himalaya Luxury Beauty Center,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g14125084-d26859272-Reviews-Himalaya_Luxury_Beauty_Center-Cam_Duc_Cam_Lam_District_Khanh_Hoa_Province.html,331
Thuê Xe Máy Nha Trang,Gear Rentals,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33001846-Reviews-Thue_Xe_May_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,332
Vietnam Motorcycle Tour,City Tours • Motorcycle Tours,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d5501636-Reviews-Vietnam_Motorcycle_Tour-Nha_Trang_Khanh_Hoa_Province.html,333
Ten Long Tan,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d27461439-Reviews-Ten_Long_Tan-Nha_Trang_Khanh_Hoa_Province.html,334
Health Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d34471727-Reviews-Health_Spa-Nha_Trang_Khanh_Hoa_Province.html,335
Dream Beach Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d8803765-Reviews-Dream_Beach_Spa-Nha_Trang_Khanh_Hoa_Province.html,336
Imperial Club,Bowling Alleys • Karaoke Bars,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d32842318-Reviews-Imperial_Club-Nha_Trang_Khanh_Hoa_Province.html,337
Tropicana Nails & Spa,,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26502451-Reviews-Tropicana_Nails_Spa-Nha_Trang_Khanh_Hoa_Province.html,338
RIVERIA Riverside Mixology & Sushi Lounge Nha Trang,Bars & Clubs • Coffeehouses,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d16820857-Reviews-RIVERIA_Riverside_Mixology_Sushi_Lounge_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,339
PNX Fire / Boracay Phoenix Fire Dancers,Beaches • Theater & Performances,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d8517576-Reviews-PNX_Fire_Boracay_Phoenix_Fire_Dancers-Nha_Trang_Khanh_Hoa_Province.html,340
Spartan Fitness & Yoga,Health Clubs • Yoga & Pilates,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d22872419-Reviews-Spartan_Fitness_Yoga-Nha_Trang_Khanh_Hoa_Province.html,341
Lavender Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d16714964-Reviews-Lavender_Spa-Nha_Trang_Khanh_Hoa_Province.html,342
Phai Phai Drinks & Foods,Bars & Clubs,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25191834-Reviews-Phai_Phai_Drinks_Foods-Nha_Trang_Khanh_Hoa_Province.html,343
Bikini Vivian Nha Trang,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25430538-Reviews-Bikini_Vivian_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,344
Merli Nails,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26532777-Reviews-Merli_Nails-Nha_Trang_Khanh_Hoa_Province.html,345
Sơn Phú,Taxis & Shuttles,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d29272259-Reviews-Son_Phu-Nha_Trang_Khanh_Hoa_Province.html,346
Odesa Nail&spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d34419066-Reviews-Odesa_Nail_spa-Nha_Trang_Khanh_Hoa_Province.html,347
Hon Tam Mud Bath - Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d34091520-Reviews-Hon_Tam_Mud_Bath_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,348
Oi Nha Trang Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d29858954-Reviews-Oi_Nha_Trang_Spa-Nha_Trang_Khanh_Hoa_Province.html,349
Bơ Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g18928520-d33371309-Reviews-Bo_Spa-Cam_Hai_Dong_Cam_Lam_District_Khanh_Hoa_Province.html,350
Spa InterContinental Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d15142863-Reviews-Spa_InterContinental_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,351
Kiterabbit Kitesurf & Surf School,Surfing & Windsurfing • Gear Rentals,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d11847253-Reviews-Kiterabbit_Kitesurf_Surf_School-Nha_Trang_Khanh_Hoa_Province.html,352
Golden Lotus Original Spa&Nail,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d34432672-Reviews-Golden_Lotus_Original_Spa_Nail-Nha_Trang_Khanh_Hoa_Province.html,353
Seals Show,Theater & Performances,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d14058125-Reviews-Seals_Show-Nha_Trang_Khanh_Hoa_Province.html,354
Cinnamon Spa & Massage,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25555770-Reviews-Cinnamon_Spa_Massage-Nha_Trang_Khanh_Hoa_Province.html,355
Hye Yoga Studio Nha Trang,Yoga & Pilates,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26867070-Reviews-Hye_Yoga_Studio_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,356
VITAMIN SEA TRAVEL VIETNAM,Nature & Wildlife Tours • Stand Up Paddleboarding,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d17740510-Reviews-VITAMIN_SEA_TRAVEL_VIETNAM-Nha_Trang_Khanh_Hoa_Province.html,357
Teng Long Tang Center of Traditional Chinese Medicine,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d30062206-Reviews-Teng_Long_Tang_Center_of_Traditional_Chinese_Medicine-Nha_Trang_Khanh_Hoa_Provin.html,358
Xanh Spa at Mia Resort Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d10080118-Reviews-Xanh_Spa_at_Mia_Resort_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,359
Golden Spa,Open now,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26811589-Reviews-Golden_Spa-Nha_Trang_Khanh_Hoa_Province.html,360
Crypt-Tic Escape Room Nha Trang,Escape Games,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d34458673-Reviews-Crypt_Tic_Escape_Room_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,361
Dall Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33100699-Reviews-Dall_Spa-Nha_Trang_Khanh_Hoa_Province.html,362
Jungle Book Bar Nha Trang,Country & Western Bars,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d24094777-Reviews-Jungle_Book_Bar_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,363
Habanos Specialist Vietnam,Speciality & Gift Shops • Cigar Bars,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33418348-Reviews-Habanos_Specialist_Vietnam-Nha_Trang_Khanh_Hoa_Province.html,364
Long Beach Pearl,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g1025208-d26451965-Reviews-Long_Beach_Pearl-Cam_Ranh_Khanh_Hoa_Province.html,365
The Rainbow Academy,Sports Camps & Clinics,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d1818393-Reviews-The_Rainbow_Academy-Nha_Trang_Khanh_Hoa_Province.html,366
Banana Spa,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33668591-Reviews-Banana_Spa-Nha_Trang_Khanh_Hoa_Province.html,367
Sky 32 Bar,Bars & Clubs,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d26725969-Reviews-Sky_32_Bar-Nha_Trang_Khanh_Hoa_Province.html,368
TripleB Anime Figure Shop,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d34286563-Reviews-TripleB_Anime_Figure_Shop-Nha_Trang_Khanh_Hoa_Province.html,369
Blue Sea Beach & Bar,Bars & Clubs,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d13934096-Reviews-Blue_Sea_Beach_Bar-Nha_Trang_Khanh_Hoa_Province.html,370
Alfa Tours,Multi-day Tours • Nature & Wildlife Tours,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d8046592-Reviews-Alfa_Tours-Nha_Trang_Khanh_Hoa_Province.html,371
Rubyana Gem & Jewelry,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d33712128-Reviews-Rubyana_Gem_Jewelry-Nha_Trang_Khanh_Hoa_Province.html,372
89 Japan Shop,Speciality & Gift Shops,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25134095-Reviews-89_Japan_Shop-Nha_Trang_Khanh_Hoa_Province.html,373
United Bar,Bars & Clubs,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d7984289-Reviews-United_Bar-Nha_Trang_Khanh_Hoa_Province.html,374
SWAN SPA - Massage Body & Foot,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25439984-Reviews-SWAN_SPA_Massage_Body_Foot-Nha_Trang_Khanh_Hoa_Province.html,375
SOL SPA - Liberty Nha Trang,Spas,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d25229873-Reviews-SOL_SPA_Liberty_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,376
Kong Forest,Zipline & Aerial Adventure Parks,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g26593186-d26588292-Reviews-Kong_Forest-Suoi_Cat_Cam_Lam_District_Khanh_Hoa_Province.html,377
Rainbow Divers,Scuba & Snorkelling • Private Tours,Khanh Hoa,https://www.tripadvisor.com/Attraction_Review-g293928-d1818387-Reviews-Rainbow_Divers-Nha_Trang_Khanh_Hoa_Province.html,378
